model,dataset,seed,epochs,train_time,eval_time,inference_time,mrr,hits@1,hits@3,hits@5,hits@10,gpu_mem_avg_MB,gpu_mem_peak_MB,gpu_util_avg_%,gpu_util_peak_%,gpu_power_avg_W,gpu_power_peak_W,gpu_energy_Wh
RotatE,DBpedia50,2,50,36.06989240646362,0.5163733959197998,0.00012141441112842082,0.26274850964546204,0.2389021479713604,0.2737470167064439,0.28305489260143196,0.3026252983293556,1097.5607590529248,2459.1875,37.02785515320334,100,136.39110027855153,185.722,1.3601223611111113
ComplEx,YAGO3-10,2,50,3829.491322994232,5.6057844161987305,0.00011369959323766815,0.10162589699029922,0.0725612203934163,0.10688478522681653,0.12515054195102368,0.15847049377759936,1844.2869901981394,24293.1875,77.76811898880538,100,203.310924475745,307.946,214.91094222222225
TransE,WN18RR,2,50,78.7565336227417,0.5986957550048828,0.0001034988154097882,0.12779785692691803,0.0010259917920656635,0.2332421340629275,0.28761969904240764,0.33618331053351574,1033.5774868247695,3709.1875,33.669301712779976,100,119.71616864295125,177.602,2.524015888888889
ConvE,Nations,2,50,9.996485710144043,0.0251467227935791,0.0002479441649285122,0.7971698641777039,0.681592039800995,0.8980099502487562,0.9502487562189055,1.0,955.2629716981132,957.1875,16.9811320754717,25,83.05956603773585,168.136,0.12228213888888889
TransE,YAGO3-10,2,50,2067.5646629333496,5.158764362335205,0.0001014350636423663,0.05342921242117882,0.0009032517061421116,0.0718586912886391,0.09725010036130068,0.1371938980329185,1382.5378259071895,22015.1875,77.70994260142037,100,205.16220940752993,322.878,117.15901947222223
RotatE,YAGO3-10,2,50,3426.8050503730774,7.54566216468811,0.00012246965322627068,0.15485672652721405,0.09293456443195504,0.1653954235246889,0.2095543958249699,0.27739863508631074,1855.4393044715687,22419.1875,84.65016724370635,100,216.28055856463823,322.528,204.75761102777778
DistMult,Nations,2,50,6.563554286956787,0.023019790649414062,8.944288563372483e-05,0.6369099020957947,0.48258706467661694,0.7238805970149254,0.8383084577114428,0.9751243781094527,895.1875,895.1875,5.596153846153846,84,70.77623076923076,80.561,0.10223233333333334
ConvKB,Nations,2,50,7.088769197463989,0.03531050682067871,0.00013985500128856345,0.599232017993927,0.417910447761194,0.7114427860696517,0.8731343283582089,0.9850746268656716,1040.8028846153845,1047.1875,9.211538461538462,15,77.96132692307692,79.868,0.11261080555555557
DistMult,FB15k-237,2,50,280.5516436100006,2.103609323501587,8.829502856911354e-05,0.19189642369747162,0.12420491241804482,0.20312652901458067,0.2513455328310011,0.3285057246305901,1005.4202927927928,22187.1875,14.068468468468469,100,82.4697409009009,324.916,6.357042527777778
ConvKB,FB15k-237,2,50,344.84623289108276,1282.0380911827087,0.0001382532409050627,0.11104635894298553,0.02891672374987768,0.1415255895880223,0.1914326255015168,0.26259908014482825,15247.56462231999,19773.1875,86.95104721774693,100,255.89510645681003,290.357,114.71208966666667
ComplEx,FB15k-237,2,50,385.78059363365173,2.1930360794067383,0.00011595361207596639,0.036662328988313675,0.017638712202759567,0.03574224483804678,0.04914864468147568,0.07099520501027498,1045.2748888016745,23523.1875,20.961800104657247,100,92.25655128205128,310.344,9.794570527777777
ConvE,FB15k-237,2,50,1019.5735657215118,10.208997964859009,0.0002492180708655436,0.00631300313398242,0.0041589196594578725,0.005333202857422449,0.0059448086896956645,0.007388198453860456,1133.3199438340037,23517.1875,35.485627391347,100,107.99326763465125,356.368,30.577093805555556
ConvE,WN18RR,2,50,301.1565842628479,4.047093629837036,0.00025222275887708983,0.09944808483123779,0.051641586867305064,0.11508207934336526,0.1487688098495212,0.1966484268125855,1126.0243983957218,3879.1875,50.18883689839572,100,139.98335862299464,381.623,11.634172472222224
ConvE,DBpedia50,2,50,162.43278312683105,1.758371353149414,0.0002496338384959464,0.18278473615646362,0.12601431980906921,0.21073985680190932,0.24821002386634844,0.2890214797136038,1047.53625,2401.1875,29.864375,100,102.216003125,383.592,4.542933472222223
DistMult,WN18RR,2,50,167.459566116333,0.5668168067932129,8.839670321541022e-05,0.39639031887054443,0.37123803009575923,0.41381668946648426,0.42544459644322846,0.4374145006839945,1026.4039316370324,3709.1875,16.533415082771306,100,91.98316799509503,165.519,4.1673485277777775
ConvKB,DBpedia50,2,50,45.63791108131409,222.87000679969788,0.00013674213095325844,0.07311825454235077,0.047494033412887826,0.07875894988066826,0.09498806682577565,0.1233890214797136,18022.017957614404,21591.1875,89.19992498124532,100,266.0785345086272,292.249,19.704593694444444
TransE,DBpedia50,2,50,37.604007959365845,0.8808724880218506,0.0003265432155466592,0.14235182106494904,0.037231503579952266,0.21575178997613365,0.256563245823389,0.2985680190930788,984.1931497175141,2009.1875,16.581920903954803,100,90.29803107344632,195.112,0.887930638888889
DistMult,DBpedia50,2,50,62.55904412269592,0.2861216068267822,8.779011560083858e-05,0.35509228706359863,0.3241050119331742,0.3742243436754177,0.3902147971360382,0.40692124105011934,978.4624562171629,2009.1875,10.60245183887916,22,80.3275989492119,92.986,1.2740849722222223
RotatE,DBpedia50,2,50,35.96060538291931,0.5153684616088867,0.00012134202046937761,0.26274850964546204,0.2389021479713604,0.2737470167064439,0.28305489260143196,0.3026252983293556,1097.5719011142062,2459.1875,37.100278551532035,100,136.1017270194986,196.225,1.3572366666666669
DistMult,YAGO3-10,2,50,2279.7235021591187,5.064644813537598,8.856017117858508e-05,0.08032138645648956,0.044961862705740666,0.07988759534323565,0.10236852669610598,0.14150943396226415,1380.8831349031204,22013.1875,71.50439157876153,100,197.21919980579955,328.239,124.12209472222223
