model,dataset,seed,epochs,train_time,eval_time,inference_time,mrr,hits@1,hits@3,hits@5,hits@10,gpu_mem_avg_MB,gpu_mem_peak_MB,gpu_util_avg_%,gpu_util_peak_%,gpu_power_avg_W,gpu_power_peak_W,gpu_energy_Wh
ConvE,Nations,2,50,19.004263162612915,0.33673977851867676,0.0018022250782568656,0.640052080154419,0.46766169154228854,0.7611940298507462,0.9029850746268657,0.9875621890547264,907.0671992481203,1117.1875,2.1503759398496243,6,52.95315037593985,58.662,0.19563247222222224
ConvE,Nations,3,50,11.234304904937744,0.06062150001525879,0.0009238259097681709,0.6462380886077881,0.48507462686567165,0.7562189054726368,0.8880597014925373,0.9925373134328358,979.6403301886793,985.1875,5.283018867924528,6,58.118641509433964,58.68,0.08556355555555557
ConvE,Nations,4,50,11.229970216751099,0.05924272537231445,0.0009284077897964426,0.6521393060684204,0.5,0.7487562189054726,0.8855721393034826,0.9925373134328358,980.0554245283018,985.1875,5.113207547169812,6,58.34330188679245,58.826,0.08589430555555556
ConvE,Nations,5,50,11.22416877746582,0.05904889106750488,0.0009328635984021632,0.6381219625473022,0.472636815920398,0.7437810945273632,0.900497512437811,0.9825870646766169,979.6403301886793,985.1875,5.150943396226415,6,58.465452830188674,58.911,0.0860741388888889
ConvE,Nations,6,50,11.22612190246582,0.05956411361694336,0.0009499988171146877,0.6452586650848389,0.4900497512437811,0.7288557213930348,0.8781094527363185,0.9900497512437811,980.4327830188679,985.1875,5.169811320754717,6,58.42407547169812,58.885,0.08601322222222223
ComplEx,Nations,2,50,11.860411643981934,0.16136860847473145,0.0006477104972547559,0.38477790355682373,0.17164179104477612,0.4577114427860697,0.6791044776119403,0.9477611940298507,876.8015350877193,877.1875,1.6842105263157894,3,55.33556140350877,58.282,0.0876146388888889
ComplEx,Nations,3,50,11.448257684707642,0.05629396438598633,0.0004344470937972638,0.373342365026474,0.14676616915422885,0.4577114427860697,0.6616915422885572,0.9651741293532339,877.0721153846154,877.1875,1.6346153846153846,2,55.4346923076923,58.288,0.08007233333333333
ComplEx,Nations,4,50,11.68869686126709,0.058185577392578125,0.00043652745065700946,0.4139631986618042,0.21393034825870647,0.48756218905472637,0.681592039800995,0.9427860696517413,877.0721153846154,877.1875,1.5961538461538463,2,55.60859615384615,56.215,0.08032352777777779
ComplEx,Nations,5,50,11.483007669448853,0.057312965393066406,0.0004569035004917069,0.39779195189476013,0.18407960199004975,0.48756218905472637,0.681592039800995,0.945273631840796,877.0721153846154,877.1875,1.5576923076923077,2,55.64532692307693,56.266,0.08037658333333333
ComplEx,Nations,6,50,11.494567394256592,0.05658602714538574,0.0004346899002493911,0.3782930076122284,0.14925373134328357,0.48009950248756217,0.6990049751243781,0.9303482587064676,877.0721153846154,877.1875,1.5769230769230769,2,55.32851923076923,56.222,0.07991897222222222
ConvKB,Nations,2,50,12.168151140213013,0.07110047340393066,0.001128794180590715,0.600776731967926,0.4154228855721393,0.7288557213930348,0.8805970149253731,0.9950248756218906,1266.4965909090909,1377.1875,11.945454545454545,16,64.42367272727273,66.961,0.09842505555555556
ConvKB,Nations,3,50,11.691434621810913,0.0696403980255127,0.0005609719731395517,0.5817470550537109,0.3880597014925373,0.7164179104477612,0.8656716417910447,0.9875621890547264,1262.1875,1377.1875,12.538461538461538,16,65.49436538461538,66.743,0.09460297222222223
ConvKB,Nations,4,50,11.680503129959106,0.06955409049987793,0.0005517697415838194,0.5951936841011047,0.4054726368159204,0.7388059701492538,0.8855721393034826,0.9850746268656716,1263.6490384615386,1377.1875,12.211538461538462,19,65.61407692307692,66.749,0.09477588888888888
ConvKB,Nations,5,50,11.700584411621094,0.07308435440063477,0.0005548875500906759,0.6049651503562927,0.43034825870646765,0.7114427860696517,0.8582089552238806,0.9850746268656716,1259.9951923076924,1423.1875,12.423076923076923,16,65.12503846153847,65.952,0.09406950000000001
ConvKB,Nations,6,50,11.71265459060669,0.06970334053039551,0.0005570338084478284,0.6102241277694702,0.44527363184079605,0.7089552238805971,0.8606965174129353,0.972636815920398,1258.3413461538462,1329.1875,13.346153846153847,19,64.95296153846154,66.019,0.09382094444444444
DistMult,Nations,2,50,10.473226308822632,0.0562586784362793,0.00033408880641507867,0.6663438677787781,0.5199004975124378,0.7437810945273632,0.8706467661691543,0.9776119402985075,873.1875,873.1875,1.2884615384615385,16,54.553134615384614,63.385,0.07879897222222224
DistMult,Nations,3,50,10.455268859863281,0.05627799034118652,0.0003350049034873051,0.6729225516319275,0.5298507462686567,0.7711442786069652,0.8656716417910447,0.9800995024875622,873.1875,873.1875,0.9807692307692307,1,53.90390384615385,54.272,0.07786119444444445
DistMult,Nations,4,50,10.441108226776123,0.05619359016418457,0.000335830792006272,0.6554551124572754,0.5049751243781094,0.7412935323383084,0.845771144278607,0.9776119402985075,873.1875,873.1875,0.9807692307692307,1,54.091788461538464,54.626,0.07813258333333334
DistMult,Nations,5,50,10.420964241027832,0.05847001075744629,0.0003345933237775641,0.6689946055412292,0.527363184079602,0.753731343283582,0.8582089552238806,0.972636815920398,873.1875,873.1875,0.9615384615384616,1,54.46280769230769,54.906,0.07866850000000002
DistMult,Nations,6,50,10.4212806224823,0.056143999099731445,0.0003346558474930958,0.6539652943611145,0.5,0.753731343283582,0.8557213930348259,0.9875621890547264,873.1875,873.1875,0.9807692307692307,1,54.506249999999994,54.763,0.07873125
TransE,Nations,2,50,10.070564270019531,0.05639362335205078,0.000384484904248323,0.36331063508987427,0.004975124378109453,0.6592039800995025,0.8383084577114428,0.9701492537313433,873.1875,873.1875,0.9615384615384616,1,54.41059615384616,54.656,0.07859308333333334
TransE,Nations,3,50,10.140045642852783,0.05633282661437988,0.0003876604130537949,0.3596806228160858,0.0,0.664179104477612,0.8159203980099502,0.9651741293532339,873.1875,873.1875,1.0,2,54.29151923076923,54.645,0.07842108333333334
TransE,Nations,4,50,10.086492776870728,0.056266069412231445,0.0003871895298732454,0.3619179129600525,0.0,0.6318407960199005,0.835820895522388,0.9800995024875622,873.1875,873.1875,0.9807692307692307,1,54.407980769230775,54.57,0.07858930555555557
TransE,Nations,5,50,10.070875644683838,0.05619454383850098,0.0003885890250627081,0.3595164716243744,0.0,0.6467661691542289,0.8258706467661692,0.9751243781094527,873.1875,873.1875,0.9807692307692307,2,54.30144230769231,54.662,0.07843541666666667
TransE,Nations,6,50,10.108099699020386,0.05597996711730957,0.000387085175410432,0.3569777309894562,0.004975124378109453,0.6318407960199005,0.8333333333333334,0.9751243781094527,873.1875,873.1875,1.0,2,54.384403846153845,54.735,0.07855525000000001
RotatE,Nations,2,50,10.597310066223145,0.056585073471069336,0.0004490331806872615,0.4943089187145233,0.27611940298507465,0.6467661691542289,0.7835820895522388,0.9676616915422885,875.0420454545455,875.1875,0.9636363636363636,1,54.957254545454546,58.115,0.08396247222222222
RotatE,Nations,3,50,10.475849151611328,0.05655980110168457,0.0004509968951863436,0.49578940868377686,0.2860696517412935,0.6343283582089553,0.7761194029850746,0.9701492537313433,875.1490384615385,875.1875,0.9807692307692307,2,55.056288461538465,55.762,0.07952575
RotatE,Nations,4,50,10.436314582824707,0.056971073150634766,0.00045058310068958433,0.49240732192993164,0.27860696517412936,0.6169154228855721,0.7736318407960199,0.9601990049751243,875.1490384615385,875.1875,0.9807692307692307,1,54.875942307692306,55.701,0.07926525000000001
RotatE,Nations,5,50,10.413475275039673,0.0562136173248291,0.00044654797651429677,0.5075212121009827,0.291044776119403,0.6467661691542289,0.7761194029850746,0.9701492537313433,875.1490384615385,875.1875,0.9807692307692307,2,54.79692307692308,55.5,0.07915111111111112
RotatE,Nations,6,50,10.392966985702515,0.05648660659790039,0.00044746709922652934,0.503140389919281,0.2935323383084577,0.6318407960199005,0.7810945273631841,0.9601990049751243,875.1490384615385,875.1875,1.0,2,54.61913461538462,55.235,0.07889430555555557
R-GCN,Nations,2,50,47.28394865989685,0.11500048637390137,0.0005407902917162103,0.6471186876296997,0.47512437810945274,0.7786069651741293,0.8756218905472637,0.9900497512437811,931.5625,939.1875,5.5985576923076925,8,56.01333894230769,57.583,0.64726525
R-GCN,Nations,3,50,46.10745048522949,0.09332704544067383,0.0005498224248488744,0.6288498044013977,0.4601990049751244,0.736318407960199,0.8507462686567164,0.9825870646766169,934.0615740740741,939.1875,5.728395061728395,8,56.40270123456791,57.202,0.6345303888888889
R-GCN,Nations,4,50,46.11726903915405,0.09340023994445801,0.0005293006624155377,0.6545163989067078,0.4975124378109453,0.7711442786069652,0.8805970149253731,0.9825870646766169,933.9578703703704,939.1875,5.812345679012346,9,56.964990123456786,57.888,0.6408561388888889
R-GCN,Nations,5,50,46.08305335044861,0.09313106536865234,0.0005310587075293361,0.6693626642227173,0.5149253731343284,0.763681592039801,0.8880597014925373,0.9900497512437811,934.4368827160494,939.1875,5.762962962962963,10,57.38501481481482,60.734,0.6455814166666667
R-GCN,Nations,6,50,46.08933711051941,0.09319305419921875,0.0005297033644434231,0.6507770419120789,0.48756218905472637,0.7512437810945274,0.8756218905472637,0.9776119402985075,934.1554012345679,939.1875,5.792592592592593,9,56.726454320987656,58.172,0.6381726111111111
ConvE,WN18RR,2,50,159.46207761764526,62.21462559700012,0.000919959240652896,0.021293530240654945,0.008891928864569083,0.02137482900136799,0.02838577291381669,0.04240766073871409,7023.877312699863,22693.1875,39.90178163544998,93,158.17581132937414,359.932,9.617968083333334
ConvE,WN18RR,3,50,158.12103724479675,61.973336696624756,0.0009014509639303963,0.020788349211215973,0.009062927496580027,0.020690834473324215,0.026846785225718196,0.04001367989056088,7260.858577504726,22693.1875,41.30718336483932,100,163.65233223062384,362.752,9.619120416666666
ConvE,WN18RR,4,50,157.96709728240967,61.849446296691895,0.0009080116425560617,0.02253953367471695,0.009746922024623803,0.023255813953488372,0.03095075239398085,0.04343365253077976,7276.823261589404,22693.1875,41.22894985808893,100,164.03425165562913,361.042,9.632455777777777
ConvE,WN18RR,5,50,158.11556148529053,61.99166131019592,0.0009020794751237257,0.021410897374153137,0.008891928864569083,0.02171682626538988,0.028556771545827635,0.04155266757865937,7229.95563655761,22693.1875,41.012328117591274,100,163.94454954954955,362.711,9.604418194444445
ConvE,WN18RR,6,50,158.4294958114624,61.720683336257935,0.0009088626783723381,0.0257559847086668,0.012311901504787962,0.02445280437756498,0.03368673050615595,0.049076607387140904,7266.774487270156,22693.1875,41.240924092409244,100,163.77422395096653,358.789,9.649031361111112
ComplEx,WN18RR,2,50,161.34364366531372,1.4868543148040771,0.00042435145846449565,0.0014292378909885883,0.0,0.0,0.0001709986320109439,0.0010259917920656635,1310.6652636594663,22833.1875,25.824650571791615,98,92.44937484116899,174.949,4.042092111111111
ComplEx,WN18RR,3,50,160.64334750175476,1.2427794933319092,0.0004213955473134399,0.0014188135974109173,0.0,0.0,0.0,0.0003419972640218878,1311.070451653944,22833.1875,25.96501272264631,100,90.05205025445292,185.915,3.932272861111111
ComplEx,WN18RR,4,50,159.64735388755798,1.2410998344421387,0.0004210666945731591,0.0014597991248592734,0.0,0.0001709986320109439,0.0001709986320109439,0.0006839945280437756,1311.070451653944,22833.1875,26.1793893129771,100,90.78106043256997,177.376,3.9641063055555557
ComplEx,WN18RR,5,50,160.65201568603516,1.2439582347869873,0.00041976420682754304,0.0015412026550620794,0.0001709986320109439,0.0001709986320109439,0.0001709986320109439,0.0008549931600547196,1310.7933486967577,22833.1875,25.977749523204068,100,90.50637317228225,176.864,3.9546256944444447
ComplEx,WN18RR,6,50,160.0742437839508,1.2446231842041016,0.00043318411539195335,0.0014520626282319427,0.0,0.0001709986320109439,0.0005129958960328317,0.0011969904240766074,1310.7933486967577,22833.1875,26.087730451366816,100,90.64517800381437,188.024,3.9606906944444447
ConvKB,WN18RR,2,50,176.18700408935547,530.1467142105103,0.0005146841695035328,0.0024799585808068514,0.0011969904240766074,0.001709986320109439,0.002222982216142271,0.003590971272229822,14870.809607969151,21703.1875,87.6962296486718,100,264.9306518137675,308.134,51.529011777777775
ConvKB,WN18RR,3,50,176.8933460712433,530.0189757347107,0.0005221276062447705,0.007496318314224482,0.0025649794801641587,0.005984952120383037,0.010772913816689466,0.016757865937072503,14872.983529138695,21703.1875,87.71418368804457,100,268.5825333523782,308.974,52.23184211111112
ConvKB,WN18RR,4,50,177.34969758987427,530.129679441452,0.0005147048691351339,0.007949412800371647,0.003419972640218878,0.006497948016415869,0.008891928864569083,0.014534883720930232,14868.06915596003,21703.1875,87.68551034975017,100,269.86046124197003,314.312,52.510348083333334
ConvKB,WN18RR,5,50,176.94267010688782,530.1461780071259,0.0005285726916223316,0.003000829601660371,0.0008549931600547196,0.002051983584131327,0.0032489740082079343,0.007523939808481532,14868.030326552462,21703.1875,87.68979300499643,100,270.5758471092077,310.821,52.649550250000004
ConvKB,WN18RR,6,50,187.90013599395752,530.3070902824402,0.0005170083470978913,0.005632709711790085,0.0023939808481532147,0.005129958960328317,0.006839945280437756,0.009917920656634747,14674.419351435003,21705.1875,87.84313449634215,100,266.6597356499719,309.319,52.65048336111111
DistMult,WN18RR,2,50,110.57663416862488,1.563476800918579,0.000323292151126608,0.39721155166625977,0.37841997264021887,0.4069767441860465,0.41945964432284544,0.4317715458276334,1217.3608457595526,22803.1875,13.502329916123019,98,79.63308014911463,185.394,2.3735081944444447
DistMult,WN18RR,3,50,110.7458701133728,1.3437697887420654,0.00032634946432285694,0.3913792073726654,0.37688098495212036,0.4011627906976744,0.4064637482900137,0.4174076607387141,1217.9120564892623,22803.1875,13.431372549019608,100,76.5881335200747,190.085,2.2784969722222224
DistMult,WN18RR,4,50,109.8292396068573,1.3064098358154297,0.0003222174459632624,0.39427968859672546,0.3792749658002736,0.40287277701778385,0.4114227086183311,0.4211696306429549,1218.1295560747662,22695.1875,13.445794392523364,98,75.3284308411215,189.491,2.2389283611111113
DistMult,WN18RR,5,50,109.97065925598145,1.311338186264038,0.00032415784794770987,0.3943272829055786,0.3765389876880985,0.4052667578659371,0.41347469220246236,0.42510259917920656,1217.8392273576096,22695.1875,13.5359477124183,100,74.72283286647992,186.273,2.223004277777778
DistMult,WN18RR,6,50,110.11975860595703,1.3144323825836182,0.00032305900420275007,0.3998618423938751,0.37790697674418605,0.4143296853625171,0.42476060191518467,0.4384404924760602,1218.1594626168223,22695.1875,13.406542056074766,100,75.21279532710281,170.463,2.2354914166666666
TransE,WN18RR,2,50,94.01355910301208,1.2044506072998047,0.00037886267311351246,0.12457408756017685,0.0,0.23101915184678523,0.2802667578659371,0.32506839945280436,1225.0654956427015,23025.1875,14.946623093681918,100,77.44781154684095,175.134,1.9749191944444444
TransE,WN18RR,3,50,93.81221222877502,1.208198070526123,0.00037909116406151683,0.1271747350692749,0.0003419972640218878,0.23461012311901505,0.2872777017783858,0.3337893296853625,1224.9630991285403,23025.1875,14.90631808278867,100,77.66614488017429,173.247,1.9804866944444446
TransE,WN18RR,4,50,94.27271842956543,1.2096514701843262,0.0003716018080848961,0.12583626806735992,0.0,0.2293091655266758,0.28522571819425446,0.32523939808481533,1226.3519736842106,23025.1875,14.75438596491228,100,77.78596600877194,176.788,1.9705778055555556
TransE,WN18RR,5,50,93.72794890403748,1.207705020904541,0.0003702692893268757,0.12710507214069366,0.0003419972640218878,0.23512311901504787,0.289671682626539,0.3267783857729138,1225.1700517993456,23025.1875,15.115594329334787,100,77.61452671755724,147.562,1.9770144722222225
TransE,WN18RR,6,50,93.24048638343811,1.2051019668579102,0.00037165229124680834,0.124723881483078,0.0,0.23238714090287277,0.2799247606019152,0.31874145006839943,1232.370757918552,23025.1875,14.92081447963801,99,77.14910746606336,160.472,1.8944391944444445
RotatE,WN18RR,2,50,107.68436312675476,1.8555703163146973,0.0004300436580861968,0.4283623695373535,0.4119357045143639,0.4362175102599179,0.44442544459644323,0.4575923392612859,1500.9968385214008,22913.1875,35.80739299610895,100,106.92587937743191,288.659,3.053327888888889
RotatE,WN18RR,3,50,108.04902815818787,1.8535549640655518,0.0004324746772356423,0.4274933934211731,0.4122777017783858,0.4322845417236662,0.4425444596443228,0.45690834473324216,1494.4782530981888,22913.1875,35.586272640610105,100,105.70716015252621,295.959,3.080189194444445
RotatE,WN18RR,4,50,109.06310653686523,1.846897840499878,0.000435516462761975,0.4280812442302704,0.4131326949384405,0.432797537619699,0.4425444596443228,0.45571135430916554,1491.5837264150944,22913.1875,35.3811320754717,99,106.44123301886792,289.927,3.1341029722222227
RotatE,WN18RR,5,50,107.95676565170288,1.854691743850708,0.000434566893399516,0.43188905715942383,0.4168946648426813,0.4377564979480164,0.4463064295485636,0.45998632010943913,1498.9360493230174,22913.1875,35.601547388781434,100,105.58580270793037,291.267,3.032658888888889
RotatE,WN18RR,6,50,108.40123534202576,1.8405041694641113,0.00043217425690721795,0.4300250709056854,0.41364569083447333,0.4353625170998632,0.448187414500684,0.46118331053351574,1496.6610830931797,22913.1875,35.389048991354464,100,106.18495773294909,288.218,3.0705150277777777
R-GCN,WN18RR,2,50,9933.734006166458,1.294879674911499,0.0005281587553665389,0.08538941293954849,0.045314637482900134,0.09028727770177838,0.11747606019151846,0.16330369357045144,3349.115097612133,23041.1875,11.687469748305904,100,71.90154335067764,188.993,198.06478475
