model,dataset,seed,epochs,train_time,eval_time,inference_time,mrr,hits@1,hits@3,hits@5,hits@10,gpu_mem_avg_MB,gpu_mem_peak_MB,gpu_util_avg_%,gpu_util_peak_%,gpu_power_avg_W,gpu_power_peak_W,gpu_energy_Wh
ConvE,Nations,2,50,8.154642581939697,0.03951144218444824,0.0002875874532544198,0.7838910222053528,0.6691542288557214,0.8781094527363185,0.9328358208955224,0.9925373134328358,961.7823660714286,991.1875,11.178571428571429,19,67.86546428571428,76.711,0.10556850000000001
ConvE,WN18RR,2,50,137.4715838432312,4.211662530899048,0.00025341904479449695,0.1474861353635788,0.09370725034199727,0.17185362517099864,0.20656634746922026,0.25170998632010944,1209.311598124098,3875.1875,48.21789321789322,100,161.24838528138528,373.81,6.208062833333333
ConvE,YAGO3-10,2,50,2668.4092671871185,23.174107313156128,0.00024984588923956415,0.0001536617783131078,0.0,0.0,0.0,0.0,1564.6972818754216,22295.1875,74.05902855857882,100,192.45998789446068,361.22,142.64492769444445
ComplEx,Nations,2,50,6.983884572982788,0.19631505012512207,0.00041490549740580776,0.38477790355682373,0.17164179104477612,0.4577114427860697,0.6791044776119403,0.9477611940298507,878.5973360655738,879.1875,5.081967213114754,100,69.27437704918033,80.574,0.11738158333333334
ComplEx,WN18RR,2,50,79.53326988220215,0.9353561401367188,0.00011358630672102302,0.0014292378909885883,0.0,0.0,0.0001709986320109439,0.0010259917920656635,1203.211060209424,4611.1875,50.931937172774866,100,148.80944895287956,191.435,3.1580671944444445
ComplEx,YAGO3-10,2,50,1922.9604697227478,5.686299800872803,0.00011072070732270077,0.11126238852739334,0.08018867924528301,0.12193898032918507,0.1423123243677238,0.1718185467683661,1833.4392117022944,24293.1875,77.55234411749333,100,194.18411451419016,297.707,103.20346286111112
ConvKB,Nations,2,50,8.087031602859497,0.036154985427856445,0.0006449276961349136,0.6010786294937134,0.42039800995024873,0.7338308457711443,0.8805970149253731,0.9950248756218906,1261.3943965517242,1379.1875,23.25862068965517,100,82.28765517241379,94.27,0.13257455555555556
ConvKB,WN18RR,2,50,137.32966470718384,513.1629486083984,0.00013517498397988187,0.0024799585808068514,0.0011969904240766074,0.001709986320109439,0.002222982216142271,0.003590971272229822,17752.67347116726,22119.1875,94.49449697721283,100,256.6447510463494,282.942,45.989313583333335
ConvKB,YAGO3-10,2,50,2046.829372882843,2654.16300368309,0.0001316545880726785,0.08963676542043686,0.04847450822962666,0.09664793255720594,0.12444801284624649,0.16740264953833803,11455.277663056288,19015.1875,94.21660131559213,100,242.7743221915108,282.251,314.73667752777783
DistMult,Nations,2,50,5.756585121154785,0.022950410842895508,8.947645263069898e-05,0.6663438677787781,0.5199004975124378,0.7437810945273632,0.8706467661691543,0.9776119402985075,875.1875,875.1875,6.115384615384615,100,69.19251923076924,77.7,0.09994475
DistMult,WN18RR,2,50,49.01205325126648,0.5650362968444824,8.884599150786566e-05,0.39721155166625977,0.37841997264021887,0.4069767441860465,0.41945964432284544,0.4317715458276334,1048.1875,3689.1875,28.897379912663755,100,105.74870524017467,149.466,1.345358527777778
DistMult,YAGO3-10,2,50,1230.2398490905762,6.6654534339904785,0.00028644793916273814,0.08295151591300964,0.04646728221597752,0.08289843436370935,0.10547972701726215,0.1488358089120835,1377.801401821449,21993.1875,66.38846687903292,100,180.93473233684554,316.758,61.53288688888889
TransE,Nations,2,50,10.154370546340942,0.050748348236083984,0.0003250151877268333,0.36331063508987427,0.004975124378109453,0.6592039800995025,0.8383084577114428,0.9701492537313433,875.1875,875.1875,3.076923076923077,96,66.04826923076922,78.429,0.09540305555555556
TransE,WN18RR,2,50,82.91932129859924,0.5944497585296631,0.0001015546989643745,0.12457408756017685,0.0,0.23101915184678523,0.2802667578659371,0.32506839945280436,1044.7880154639174,3689.1875,16.10438144329897,95,89.02223324742268,170.161,1.9189236944444445
TransE,YAGO3-10,2,50,1037.378271818161,5.135910272598267,0.00010029558869641811,0.057005759328603745,0.0014050582095543958,0.07486953030911281,0.10437575270975512,0.15034122842232037,1381.5682863645168,21995.1875,77.9662986635677,100,197.1417818128995,312.733,56.54683441666667
RotatE,Nations,2,50,6.356787919998169,0.0228424072265625,0.00011956144068668138,0.4943089187145233,0.27611940298507465,0.6467661691542289,0.7835820895522388,0.9676616915422885,876.8541666666666,877.1875,4.983333333333333,97,68.00314999999999,78.308,0.11333858333333334
RotatE,WN18RR,2,50,63.500935792922974,1.243499517440796,0.00012189336391815613,0.4283623695373535,0.4119357045143639,0.4362175102599179,0.44442544459644323,0.4575923392612859,1212.6118902439025,3851.1875,58.822764227642274,100,165.9730861788618,281.557,2.835373555555556
RotatE,YAGO3-10,2,50,1722.2116160392761,7.517960786819458,0.00012026061281481094,0.15876033902168274,0.09413890004014452,0.1716178241670012,0.2169811320754717,0.2880369329586511,1852.2354020979021,22399.1875,84.45180652680652,100,208.21560646853146,313.169,99.24943908333334
CompGCN,Nations,2,50,8.17521357536316,0.024313688278198242,0.000340302657817875,0.6094934344291687,0.4502487562189055,0.7014925373134329,0.8084577114427861,0.9676616915422885,880.7511363636364,881.1875,12.672727272727272,100,70.99685454545455,80.797,0.10846741666666668
CompGCN,WN18RR,2,50,1409.274757862091,1.534308671951294,0.0003198538591547598,0.07251695543527603,0.036935704514363885,0.07626538987688099,0.10157318741450068,0.14312585499316005,1787.7665113742041,3897.1875,93.8551398526361,96,129.3682718363259,158.481,50.23441866666667
