model,dataset,seed,epochs,train_time,eval_time,inference_time,mrr,hits@1,hits@3,hits@5,hits@10,gpu_mem_avg_MB,gpu_mem_peak_MB,gpu_util_avg_%,gpu_util_peak_%,gpu_power_avg_W,gpu_power_peak_W,gpu_energy_Wh
ConvE,Nations,2,50,9.208398342132568,0.04877901077270508,0.0004523966567989309,0.648444414138794,0.48009950248756217,0.7587064676616916,0.8980099502487562,0.9875621890547264,954.8404017857143,983.1875,5.964285714285714,10,63.00266071428571,69.563,0.0980041388888889
ConvE,Nations,3,50,8.78943920135498,0.03438282012939453,0.00042913346759863754,0.6366274356842041,0.4701492537313433,0.7512437810945274,0.8930348258706468,0.9850746268656716,983.6875,987.1875,6.519230769230769,10,69.01017307692308,70.021,0.09968136111111112
ConvE,Nations,4,50,8.806132555007935,0.03416919708251953,0.0004287740946585192,0.662836492061615,0.5124378109452736,0.753731343283582,0.8855721393034826,0.9925373134328358,984.1105769230769,987.1875,6.480769230769231,10,68.87913461538461,69.777,0.09949208333333334
ConvE,Nations,5,50,8.782091856002808,0.03431367874145508,0.00042562494031269456,0.6473861336708069,0.4900497512437811,0.7437810945273632,0.9054726368159204,0.9825870646766169,983.6875,987.1875,6.538461538461538,10,69.03823076923076,70.187,0.09972188888888889
ConvE,Nations,6,50,8.80277705192566,0.03411245346069336,0.0004276400796874468,0.6237136125564575,0.4577114427860697,0.7313432835820896,0.8781094527363185,0.9875621890547264,984.4951923076923,987.1875,6.615384615384615,10,68.83984615384615,69.65,0.09943533333333333
ComplEx,Nations,2,50,8.642052412033081,0.03409767150878906,0.00021333024380682268,0.38477790355682373,0.17164179104477612,0.4577114427860697,0.6791044776119403,0.9477611940298507,879.0721153846154,879.1875,2.1923076923076925,4,64.63557692307693,69.118,0.0933625
ComplEx,Nations,3,50,8.624567985534668,0.03211021423339844,0.00021227857732765412,0.373342365026474,0.14676616915422885,0.4577114427860697,0.6616915422885572,0.9651741293532339,879.0721153846154,879.1875,2.0961538461538463,3,64.45959615384615,64.811,0.09310830555555556
ComplEx,Nations,4,50,8.566999912261963,0.03214240074157715,0.00021308374102343226,0.4139631986618042,0.21393034825870647,0.48756218905472637,0.681592039800995,0.9427860696517413,879.0721153846154,879.1875,2.0961538461538463,3,64.27065384615385,64.785,0.09283538888888888
ComplEx,Nations,5,50,8.618732452392578,0.03204703330993652,0.0002132474279160894,0.39779195189476013,0.18407960199004975,0.48756218905472637,0.681592039800995,0.945273631840796,879.0721153846154,879.1875,2.076923076923077,3,64.44673076923077,64.901,0.09308972222222223
ComplEx,Nations,6,50,8.621038675308228,0.032149314880371094,0.0002136696767136084,0.3782930076122284,0.14925373134328357,0.48009950248756217,0.6990049751243781,0.9303482587064676,879.0721153846154,879.1875,2.076923076923077,3,64.39298076923077,64.973,0.09301208333333333
ConvKB,Nations,2,50,9.672878742218018,0.0451350212097168,0.00027737764187564897,0.5999316573143005,0.4154228855721393,0.7313432835820896,0.8830845771144279,0.9950248756218906,1274.5336538461538,1379.1875,15.423076923076923,20,77.46713461538462,79.311,0.11189697222222224
ConvKB,Nations,3,50,9.519454717636108,0.04418015480041504,0.000248849905091361,0.5777265429496765,0.3781094527363184,0.7164179104477612,0.8582089552238806,0.9850746268656716,1264.1875,1379.1875,15.442307692307692,20,78.6063076923077,79.528,0.11354244444444446
ConvKB,Nations,4,50,9.53030014038086,0.04425215721130371,0.0002495752142473536,0.5891908407211304,0.39800995024875624,0.7313432835820896,0.8781094527363185,0.9850746268656716,1265.6490384615386,1379.1875,15.711538461538462,23,78.78944230769231,79.979,0.11380697222222223
ConvKB,Nations,5,50,9.517912149429321,0.0443727970123291,0.0002483820446549141,0.6094673871994019,0.43532338308457713,0.7189054726368159,0.8507462686567164,0.9850746268656716,1261.9951923076924,1425.1875,15.51923076923077,19,78.89878846153846,79.958,0.11396491666666667
ConvKB,Nations,6,50,9.521081924438477,0.04429960250854492,0.00024981396006355387,0.6060407161712646,0.44029850746268656,0.7014925373134329,0.8631840796019901,0.972636815920398,1260.3413461538462,1331.1875,15.288461538461538,20,79.54817307692308,80.787,0.11490291666666667
DistMult,Nations,2,50,8.141873598098755,0.0320894718170166,0.00016424223891834715,0.5805403590202332,0.41044776119402987,0.6616915422885572,0.8134328358208955,0.9651741293532339,875.1875,875.1875,1.6346153846153846,17,66.9740576923077,78.232,0.09674030555555556
DistMult,Nations,3,50,8.124971389770508,0.03191328048706055,0.00016412590062755405,0.5781303644180298,0.40049751243781095,0.6741293532338308,0.835820895522388,0.9800995024875622,875.1875,875.1875,1.1730769230769231,2,65.85838461538461,66.146,0.09512877777777778
DistMult,Nations,4,50,7.534857749938965,0.013643264770507812,5.2060477843332055e-05,0.5244495272636414,0.35323383084577115,0.5970149253731343,0.7860696517412935,0.9676616915422885,875.1875,875.1875,1.2448979591836735,2,65.90175510204082,66.247,0.08969961111111112
DistMult,Nations,5,50,4.7263054847717285,0.013957500457763672,5.204165678712266e-05,0.5784446001052856,0.40298507462686567,0.6890547263681592,0.8582089552238806,0.9676616915422885,875.1875,875.1875,2.085714285714286,3,65.89254285714286,66.144,0.06406219444444446
