model,dataset,seed,epochs,train_time,eval_time,inference_time,mrr,hits@1,hits@3,hits@5,hits@10,gpu_mem_avg_MB,gpu_mem_peak_MB,gpu_util_avg_%,gpu_util_peak_%,gpu_power_avg_W,gpu_power_peak_W,gpu_energy_Wh
ConvE,DBPedia50,2,50,37.09039831161499,24.886260271072388,0.0004246246286385597,0.17344892024993896,0.13102625298329357,0.19809069212410502,0.22195704057279236,0.25011933174224343,9119.482284330987,20155.1875,54.980633802816904,98,197.37907218309857,343.789,3.114203138888889
ConvE,DBPedia50,3,50,36.75979042053223,24.060309171676636,0.00041982926348299853,0.17232438921928406,0.13221957040572793,0.19522673031026253,0.21742243436754177,0.2448687350835322,9418.519603321034,20135.1875,57.54428044280443,100,204.61268634686348,341.681,3.080557666666667
ConvE,DBPedia50,4,50,36.57354974746704,24.06746745109558,0.0004184704969096973,0.1631913185119629,0.1233890214797136,0.18520286396181385,0.2062052505966587,0.23556085918854416,9418.523293357934,20135.1875,57.70479704797048,100,204.35071033210335,342.535,3.0766134722222227
ConvE,DBPedia50,5,50,36.670074462890625,24.44507384300232,0.0004166949064713105,0.16335178911685944,0.11646778042959427,0.1937947494033413,0.216945107398568,0.24391408114558472,9497.432921245421,20135.1875,57.89010989010989,100,205.830652014652,343.777,3.121764888888889
ConvE,DBPedia50,6,50,36.73976540565491,24.05245065689087,0.0004179070019085396,0.16445623338222504,0.11957040572792363,0.18854415274463007,0.216945107398568,0.24510739856801908,9418.918127306273,20135.1875,57.800738007380076,98,204.48374169741697,344.711,3.078616333333333
ComplEx,DBPedia50,2,50,34.53547167778015,0.8109135627746582,0.00020821349259670424,0.0026793968863785267,0.0019093078758949881,0.0019093078758949881,0.0031026252983293555,0.003341288782816229,1311.9223242811502,20253.1875,23.629392971246006,100,94.56123322683706,111.762,0.822157388888889
ComplEx,DBPedia50,3,50,34.62874388694763,0.466778039932251,0.00020786779138052877,0.002818090608343482,0.0019093078758949881,0.0019093078758949881,0.002386634844868735,0.004057279236276849,1254.5014158576053,20253.1875,24.042071197411005,100,94.25131715210355,124.841,0.8089904722222223
ComplEx,DBPedia50,4,50,24.167412519454956,0.3561093807220459,6.274129686374795e-05,0.003248607274144888,0.0009546539379474941,0.0038186157517899762,0.005011933174224344,0.006682577565632458,1341.292261904762,20253.1875,33.357142857142854,100,112.48717619047619,147.388,0.6561751944444445
ComplEx,DBPedia50,5,50,18.652657985687256,0.356536865234375,6.490582339065528e-05,0.002386118983849883,0.001431980906921241,0.0019093078758949881,0.002386634844868735,0.0031026252983293555,1434.219347133758,20253.1875,43.52866242038217,98,132.64721656050955,146.668,0.5784892500000001
ComplEx,DBPedia50,6,50,20.176570892333984,0.4695291519165039,0.00020747306536625279,0.0013829544186592102,0.00047732696897374703,0.0011933174224343676,0.001431980906921241,0.0026252983293556086,1402.5595930232557,20253.1875,40.23255813953488,100,127.56491860465117,145.377,0.6094768333333335
