model,dataset,seed,epochs,train_time,eval_time,inference_time,mrr,hits@1,hits@3,hits@5,hits@10,gpu_mem_avg_MB,gpu_mem_peak_MB,gpu_util_avg_%,gpu_util_peak_%,gpu_power_avg_W,gpu_power_peak_W,gpu_energy_Wh
ComplEx,YAGO3-10,2,50,3825.5417556762695,5.573517322540283,0.00011261627665040054,0.10162589699029922,0.0725612203934163,0.10688478522681653,0.12515054195102368,0.15847049377759936,1795.777758783926,24285.1875,77.82908163265306,100,203.61302288028614,309.207,215.06059950000002
ComplEx,WN18RR,2,50,152.98209524154663,0.9145269393920898,0.00011457674486865831,0.0031666657887399197,0.0,0.0001709986320109439,0.0011969904240766074,0.003419972640218878,1167.0263375165125,4583.1875,53.01453104359313,100,159.31912549537648,199.565,6.7002543333333335
DistMult,FB15k-237,2,50,266.444792509079,2.103738784790039,8.80671262614227e-05,0.19189642369747162,0.12420491241804482,0.20312652901458067,0.2513455328310011,0.3285057246305901,997.3077268431002,22195.1875,15.096408317580341,100,83.40142381852552,326.605,6.127687944444445
ConvKB,DBpedia50,2,50,45.624067306518555,222.90425395965576,0.00013527296625771216,0.0675395280122757,0.040334128878281625,0.07350835322195703,0.09331742243436754,0.11813842482100238,18047.058928571427,21571.1875,89.46127819548872,100,267.45080112781955,293.332,19.76164252777778
RotatE,FB15k-237,2,50,259.39634132385254,3.299464702606201,0.00011912648413778344,0.23937831819057465,0.157745376259908,0.26108229768079066,0.3205059203444564,0.40571484489676096,1132.2273452611219,23315.1875,23.22127659574468,100,100.35920348162476,322.423,7.206348361111111
DistMult,FB15k-237,2,50,275.53359031677246,2.1100127696990967,8.867587707371719e-05,0.19189642369747162,0.12420491241804482,0.20312652901458067,0.2513455328310011,0.3285057246305901,1010.2299597364569,22203.1875,14.510614934114201,100,82.8917840409956,325.405,6.290565388888889
ConvE,Nations,2,50,10.097273588180542,0.025798559188842773,0.0002615311975354579,0.8017078638076782,0.6890547263681592,0.8930348258706468,0.9651741293532339,0.9950248756218906,954.5578703703703,957.1875,20.90740740740741,99,81.16275925925926,93.45,0.1217441388888889
ConvKB,FB15k-237,2,50,341.05174136161804,1282.19295835495,0.00013474759564010734,0.1123930811882019,0.028598688717095606,0.14600254428026227,0.1943438692631373,0.26308836481064685,15287.426381987578,19051.1875,86.98105590062112,100,257.14927366459625,291.511,115.00286961111112
TransE,FB15k-237,2,50,217.02311038970947,2.14096999168396,9.89434959288358e-05,0.1293647587299347,0.06742342694979939,0.13800273999412857,0.1788090811233976,0.24968196496721792,1027.2404002320186,22237.1875,16.823201856148494,100,85.81685939675174,324.459,5.137092555555556
ComplEx,WN18RR,2,50,153.0839204788208,0.91860032081604,0.00011594878431924309,0.0031666657887399197,0.0,0.0001709986320109439,0.0011969904240766074,0.003419972640218878,1175.0052014531043,4591.1875,53.10568031704095,100,159.06168031704095,200.303,6.6894273333333345
ConvKB,YAGO3-10,2,50,2421.540796279907,2653.7581148147583,0.0001338327444479653,0.08256819099187851,0.043356081894821354,0.08761541549578483,0.11270574066639903,0.1579686872741871,10635.737868355209,18995.1875,88.41043309041085,100,252.20059739073452,291.934,352.7936078888889
RotatE,WN18RR,2,50,120.05287146568298,1.243574619293213,0.00012108273058874908,0.4262595474720001,0.4110807113543092,0.43091655266757867,0.4427154582763338,0.45502735978112174,1178.4203767123288,3831.1875,62.12585616438356,100,178.0986601027397,277.091,5.778312083333334
