model,dataset,seed,epochs,train_time,eval_time,inference_time,mrr,hits@1,hits@3,hits@5,hits@10,gpu_mem_avg_MB,gpu_mem_peak_MB,gpu_util_avg_%,gpu_util_peak_%,gpu_power_avg_W,gpu_power_peak_W,gpu_energy_Wh
ConvE,DBPedia50,2,50,37.08766174316406,24.36798095703125,0.00042796462295279083,0.1647072285413742,0.12052505966587113,0.19164677804295943,0.2143198090692124,0.24248210023866348,9434.897582116788,20155.1875,57.14598540145985,98,204.08210401459854,344.709,3.106583138888889
ConvE,DBPedia50,3,50,37.4301974773407,24.070451021194458,0.0004245746062250546,0.16664817929267883,0.1269689737470167,0.1883054892601432,0.21193317422434368,0.23770883054892603,9165.398591234347,20135.1875,56.64758497316637,100,201.5041359570662,342.725,3.128911444444445
ConvE,DBPedia50,4,50,33.5228533744812,23.717721223831177,0.00014942375035080748,0.17000313103199005,0.1288782816229117,0.1937947494033413,0.21646778042959428,0.24200477326968975,9219.62545620438,20135.1875,59.386861313868614,100,209.31842700729928,346.546,3.1862916111111113
ConvE,DBPedia50,5,50,25.2445068359375,24.000122547149658,0.0001478196286789735,0.16288630664348602,0.11885441527446301,0.19140811455847256,0.21217183770883055,0.2405727923627685,10318.38177402863,20135.1875,68.28220858895706,100,237.15598773006136,348.688,3.221368833333334
ConvE,DBPedia50,6,50,20.019257068634033,23.705217599868774,0.00014700176036496577,0.16879801452159882,0.12505966587112172,0.19928400954653938,0.21813842482100237,0.2448687350835322,11525.604361826698,20135.1875,76.7423887587822,100,256.80998360655735,344.394,3.0460517499999997
ComplEx,DBPedia50,2,50,18.872838497161865,0.3575732707977295,6.798964153824103e-05,0.0026793968863785267,0.0019093078758949881,0.0019093078758949881,0.0031026252983293555,0.003341288782816229,1434.7289012738854,20253.1875,43.23566878980892,96,134.83532484076434,234.256,0.5880318333333333
ComplEx,DBPedia50,3,50,18.91814422607422,0.35811352729797363,6.776321957194577e-05,0.002818090608343482,0.0019093078758949881,0.0019093078758949881,0.002386634844868735,0.004057279236276849,1434.4868630573249,20253.1875,43.35668789808917,100,133.1205668789809,148.372,0.5805535833333334
ComplEx,DBPedia50,4,50,19.1097993850708,0.3591575622558594,6.806924627973811e-05,0.003248607274144888,0.0009546539379474941,0.0038186157517899762,0.005011933174224344,0.006682577565632458,1434.7289012738854,20253.1875,42.93630573248408,100,132.086923566879,146.951,0.57604575
ComplEx,DBPedia50,5,50,19.13886594772339,0.3583202362060547,6.767683679144608e-05,0.002386118983849883,0.001431980906921241,0.0019093078758949881,0.002386634844868735,0.0031026252983293555,1434.7289012738854,20253.1875,42.72611464968153,100,131.50262420382165,144.555,0.5734975555555556
ComplEx,DBPedia50,6,50,19.112579584121704,0.3604607582092285,6.744674126882115e-05,0.0013829544186592102,0.00047732696897374703,0.0011933174224343676,0.001431980906921241,0.0026252983293556086,1432.428006329114,20253.1875,42.75949367088607,100,131.53677848101268,147.243,0.5773003055555556
