model,dataset,seed,epochs,train_time,eval_time,inference_time,mrr,hits@1,hits@3,hits@5,hits@10,gpu_mem_avg_MB,gpu_mem_peak_MB,gpu_util_avg_%,gpu_util_peak_%,gpu_power_avg_W,gpu_power_peak_W,gpu_energy_Wh
ConvKB,DBpedia50,1,50,1606.9134485721588,7221.08673453331,0.0005538853460496073,0.04183157533407211,0.021957040572792363,0.04248210023866349,0.05536992840095466,0.08162291169451073,10089.092693342574,11851.37890625,83.46370215283783,100,50.342464362113695,60.75,122.89714272222223
ConvKB,DBpedia50,2,50,1610.1628143787384,7269.171979188919,0.0005004350835321858,0.040016237646341324,0.019570405727923627,0.0405727923627685,0.05536992840095466,0.0801909307875895,10094.712030663351,11865.3671875,84.28552688123402,100,50.324617431524665,90.393,123.61123947222222
ConvKB,DBpedia50,4,50,1567.2150082588196,7068.759833812714,0.0005066508830409399,0.046579279005527496,0.026014319809069212,0.0477326968973747,0.06157517899761337,0.08615751789976134,10076.52937130528,11830.35546875,82.91550605687182,100,50.198881141156505,60.278,119.94464883333335
ConvKB,DBpedia50,7,50,1568.2405984401703,6815.612708091736,0.0005082542243411405,0.038301900029182434,0.016706443914081145,0.037708830548926014,0.05632458233890215,0.08305489260143198,10023.097721226304,11830.35546875,82.58015184901322,100,50.2808638029316,60.403,116.62925697222222
ConvKB,DBpedia50,11,50,1571.5924305915833,6817.467294216156,0.0005702867302965808,0.04124819114804268,0.022195704057279237,0.041766109785202864,0.05632458233890215,0.07541766109785203,10020.425513499453,11830.35546875,82.56995643431635,100,50.08564258186519,60.27,116.24321136111112
DistMult,DBpedia50,1,50,1429.8834068775177,0.6798739433288574,0.00037247780429839483,0.11142770200967789,0.08162291169451073,0.12553699284009545,0.14152744630071598,0.16062052505966587,876.1909696287346,2084.35546875,2.2165202108963094,22,5.697911985940245,24.168,2.2514666111111112
DistMult,DBpedia50,2,50,1427.5342247486115,0.7290501594543457,0.0003596150358251978,0.11865684390068054,0.08758949880668258,0.13269689737470167,0.15107398568019093,0.17613365155131264,876.1852230272654,2084.35546875,2.185453777370978,22,5.974815109483912,60.798,2.357230527777778
DistMult,DBpedia50,4,50,1427.885953426361,0.688251256942749,0.0003231715035862634,0.10480526089668274,0.07350835322195703,0.1198090692124105,0.1360381861575179,0.1594272076372315,876.1868076208996,2084.35546875,2.4158102210333663,100,5.844380261861185,56.622,2.306257388888889
DistMult,DBpedia50,7,50,1428.3422276973724,0.8184342384338379,0.0003237461097769635,0.11581030488014221,0.08663484486873509,0.1269689737470167,0.14534606205250597,0.16992840095465395,876.2733193619005,2084.35546875,2.2903361935574624,100,5.917827823885216,58.718,2.337213222222222
DistMult,DBpedia50,11,50,1427.4493038654327,0.7446722984313965,0.0003440389976178814,0.10315533727407455,0.07255369928400955,0.120763723150358,0.13556085918854416,0.15608591885441528,876.1920999731533,2084.35546875,2.517287514963735,100,5.906553270896416,58.199,2.3299711944444446
TransE,DBpedia50,1,50,1426.7172226905823,0.6831812858581543,0.0005475912649053324,0.03620677813887596,0.0243436754176611,0.0360381861575179,0.04224343675417661,0.056801909307875896,874.2678446040537,2110.35546875,3.065577234627034,27,5.976863774036769,58.38,2.357042638888889
TransE,DBpedia50,2,50,1426.7628109455109,0.7393319606781006,0.00043783183770836607,0.03540659323334694,0.025298329355608593,0.034606205250596656,0.041288782816229115,0.0513126491646778,877.4219990734383,2117.99609375,5.604127051200789,100,6.043502570603564,39.343,2.383658138888889
TransE,DBpedia50,4,50,1426.7697036266327,0.7994532585144043,0.000429393747001264,0.036907169967889786,0.025536992840095467,0.037231503579952266,0.04558472553699284,0.05536992840095466,881.9927134683098,2117.99609375,4.03,29,5.989958309859155,39.473,2.362705777777778
TransE,DBpedia50,7,50,1426.7512438297272,0.7999687194824219,0.0006357877804210903,0.03667723760008812,0.02649164677804296,0.03436754176610979,0.040811455847255367,0.05393794749403341,881.9882025360213,2117.99609375,2.179806947086592,77,5.921595645740858,41.875,2.334589083333334
TransE,DBpedia50,11,50,1426.8859598636627,0.8498125076293945,0.0004534538424916139,0.035680729895830154,0.025059665871121718,0.03389021479713604,0.04200477326968974,0.05298329355608592,881.9918686954264,2117.99609375,2.2206182663192733,21,5.867512006196747,38.848,2.3145705000000003
RotatE,DBpedia50,1,50,1478.9584245681763,2.2195613384246826,0.0004882719331623226,0.11434028297662735,0.09761336515513126,0.11789976133651552,0.12577565632458235,0.1458233890214797,1062.6247427656144,10577.99609375,9.870875763747454,100,7.729851255940258,134.688,3.1627974722222225
RotatE,DBpedia50,2,50,1477.7515149116516,2.140869379043579,0.0004239426730456262,0.11733467876911163,0.0973747016706444,0.12267303102625299,0.1315035799522673,0.14916467780429593,1062.4826096116942,10577.99609375,9.812852387745398,100,7.65582283812241,133.697,3.1305935555555555
RotatE,DBpedia50,4,50,1476.5430998802185,2.2541794776916504,0.00043482052505145244,0.10731425136327744,0.09164677804295943,0.10739856801909307,0.11957040572792363,0.1369928400954654,1062.5715632330694,10577.99609375,10.042496770245462,100,7.670430135309717,134.173,3.133583777777778
RotatE,DBpedia50,7,50,1478.0156407356262,2.2323343753814697,0.000500697374698397,0.1115262359380722,0.09355608591885442,0.11408114558472554,0.12553699284009545,0.14248210023866348,1062.7547706500884,10577.99609375,9.596889220946817,100,7.589626910276438,134.077,3.1039465833333337
RotatE,DBpedia50,11,50,1477.7083296775818,2.179762363433838,0.0004226501670728275,0.11242605745792389,0.0973747016706444,0.11384248210023866,0.1233890214797136,0.13914081145584725,1062.2833610417515,10577.99609375,9.923630928115234,100,7.663944489740453,132.759,3.133275972222222
