model,dataset,seed,epochs,train_time,eval_time,inference_time,mrr,hits@1,hits@3,hits@5,hits@10,gpu_mem_avg_MB,gpu_mem_peak_MB,gpu_util_avg_%,gpu_util_peak_%,gpu_power_avg_W,gpu_power_peak_W,gpu_energy_Wh
ConvE,DBpedia50,1,50,1732.4450855255127,924.0981206893921,0.0010424602863868934,0.08188892900943756,0.05894988066825776,0.08496420047732697,0.10143198090692124,0.1269689737470167,5236.613434897312,11649.60546875,49.970622752224116,100,30.066185462805223,85.161,22.061063583333336
ConvE,DBpedia50,2,50,3192.8381567001343,347.2331700325012,0.0009967342243437612,0.08204192668199539,0.05847255369928401,0.08902147971360382,0.10381861575178998,0.12458233890214797,11632.348231289046,11660.05859375,71.96044299304273,100,49.37921842964646,100.363,48.3024771388889
ConvE,DBpedia50,4,50,3020.3690304756165,3060.013093471527,0.0013292981861664876,0.07621489465236664,0.05298329355608592,0.08162291169451073,0.09689737470167065,0.11837708830548926,11661.049557815419,11681.66796875,81.85939746492373,100,50.76906765712019,61.121,85.33575147222223
ConvE,DBpedia50,7,50,3020.8494873046875,3151.5922956466675,0.001353832410505655,0.08164149522781372,0.05632458233890215,0.08973747016706445,0.10644391408114559,0.1295942720763723,11666.515711426806,11691.73046875,82.80473112677662,100,50.96156693746642,60.246,86.95034238888888
ConvE,DBpedia50,11,50,3030.127419233322,3118.5910074710846,0.0013001011455734983,0.08236362785100937,0.05799522673031026,0.08973747016706445,0.1054892601431981,0.12553699284009545,11730.92279983867,11805.02734375,82.36688449599738,100,50.42173956869792,59.562,85.73096330555555
