model,dataset,seed,epochs,train_time,eval_time,inference_time,mrr,hits@1,hits@3,hits@5,hits@10,gpu_mem_avg_MB,gpu_mem_peak_MB,gpu_util_avg_%,gpu_util_peak_%,gpu_power_avg_W,gpu_power_peak_W,gpu_energy_Wh
ConvE,Nations,2,50,35.380271911621094,0.1563279628753662,0.0009606066739084708,0.7964305877685547,0.6741293532338308,0.9029850746268657,0.9601990049751243,0.9925373134328358,875.1547805642633,935.1875,4.037617554858934,16,55.20132288401254,60.759,0.4891450555555556
ConvE,DBpedia50,2,50,230.1619427204132,1.9799258708953857,0.0009451266600436982,0.18735410273075104,0.12911694510739857,0.218854415274463,0.2503579952267303,0.29260143198090693,1043.295252956636,2419.1875,21.409110819097677,100,75.99635041611914,388.923,4.819435222222223
ConvE,FB15k-237,2,50,1824.7706167697906,11.294260025024414,0.0008994825324695257,0.01039816252887249,0.00046482043252764457,0.0034983853606027986,0.015436931206575986,0.02617672962129367,1081.303551408258,23519.1875,20.808750341810228,100,72.42671605140826,375.069,36.78673619444445
ConvE,WN18RR,2,50,586.663720369339,4.253943681716919,0.0009159420199039941,0.11302127689123154,0.06480848153214774,0.1320109439124487,0.1639876880984952,0.2051983584131327,1137.155753968254,3869.1875,26.83563748079877,100,83.55404659498208,395.381,13.598421083333333
ConvE,YAGO3-10,2,50,8003.107996940613,26.012733459472656,0.0009255435552174357,0.03433087095618248,0.03311922922521076,0.03532717784022481,0.03532717784022481,0.035427539140907266,1530.8286120261537,22289.1875,51.935776496718326,100,152.22952192358565,384.603,338.8882873888889
ComplEx,Nations,2,50,13.580402851104736,0.05908370018005371,0.00041067657241625574,0.3860207796096802,0.17661691542288557,0.4701492537313433,0.6840796019900498,0.9427860696517413,875.1678921568628,875.1875,3.3823529411764706,100,61.013823529411766,75.572,0.1728725
ComplEx,DBpedia50,2,50,115.78806519508362,1.0144431591033936,0.00042127126467754277,0.0029805852100253105,0.0019093078758949881,0.002863961813842482,0.0031026252983293555,0.003579952267303103,1074.399675470009,2731.1875,13.948970456580126,49,74.65442076991943,108.306,2.316360777777778
ComplEx,FB15k-237,2,50,916.0139374732971,3.0924642086029053,0.0004116200192343239,0.036662328988313675,0.017638712202759567,0.03574224483804678,0.04914864468147568,0.07099520501027498,1020.9850460122699,23525.1875,9.022787028921998,100,65.1697601884312,311.121,16.52415475
ComplEx,WN18RR,2,50,303.4702715873718,1.8679728507995605,0.00042692917206728505,0.0031666657887399197,0.0,0.0001709986320109439,0.0011969904240766074,0.003419972640218878,1194.8294505678023,4609.1875,27.14562458249833,98,91.52841649966601,177.819,7.612113305555556
ComplEx,YAGO3-10,2,50,5125.526193857193,9.540642499923706,0.0004033024179057896,0.10162589699029922,0.0725612203934163,0.10688478522681653,0.12515054195102368,0.15847049377759936,1826.1535190387017,24291.1875,57.815426029962545,100,173.55870702637327,320.629,247.1475988055556
