model,dataset,seed,epochs,train_time,eval_time,inference_time,mrr,hits@1,hits@3,hits@5,hits@10,gpu_mem_avg_MB,gpu_mem_peak_MB,gpu_util_avg_%,gpu_util_peak_%,gpu_power_avg_W,gpu_power_peak_W,gpu_energy_Wh
DistMult,FB15k-237,2,50,268.51648211479187,2.073819160461426,8.718967963601001e-05,0.19189642369747162,0.12420491241804482,0.20312652901458067,0.2513455328310011,0.3285057246305901,1001.7757352941177,22211.1875,14.41892911010558,100,73.61597435897437,315.803,5.4230434444444455
ConvE,YAGO3-10,2,50,5689.141163349152,23.004849433898926,0.0002462303653637576,0.033265240490436554,0.03311922922521076,0.03311922922521076,0.03311922922521076,0.03321959052589322,1452.43225672622,22291.1875,73.28054162841607,100,173.97038632511826,370.376,273.7327378611111
DistMult,WN18RR,2,50,90.2603714466095,0.5672855377197266,8.761580165847626e-05,0.39639031887054443,0.37123803009575923,0.41381668946648426,0.42544459644322846,0.4374145006839945,1040.9316860465117,3689.1875,30.156976744186046,100,107.4131534883721,161.88,2.5659808888888893
ComplEx,YAGO3-10,2,50,4143.03761100769,5.544427156448364,0.00011035448425520093,0.10162589699029922,0.0725612203934163,0.10688478522681653,0.12515054195102368,0.15847049377759936,1823.258958065143,24293.1875,71.45884238906027,100,184.63921422846178,305.21,211.16058580555554
ConvKB,Nations,2,50,8.34648323059082,0.035089969635009766,0.00013391858439392118,0.5949646234512329,0.4079601990049751,0.7139303482587065,0.8681592039800995,0.9850746268656716,1071.3384433962265,1129.1875,13.075471698113208,99,71.6595283018868,80.993,0.10549875
ConvKB,WN18RR,2,50,148.55096626281738,512.4357476234436,0.0001344750262669475,0.0653429850935936,0.040868673050615596,0.07181942544459645,0.0872093023255814,0.11166210670314637,17452.160605134475,22119.1875,85.94086185819071,100,249.31393276283617,286.44,45.31973266666667
ConvKB,DBpedia50,2,50,56.60696506500244,222.70722651481628,0.000132549082002378,0.06730137765407562,0.041766109785202864,0.07064439140811456,0.0892601431980907,0.11789976133651552,17496.748475609755,21571.1875,86.35820895522389,100,253.4939519475792,288.501,19.342996833333334
ComplEx,DBpedia50,2,50,54.76134419441223,0.4166865348815918,0.00011331088583125135,0.0029805852100253105,0.0019093078758949881,0.002863961813842482,0.0031026252983293555,0.003579952267303103,1075.2149509803921,2733.1875,29.46078431372549,92,102.26401176470588,176.597,1.4487401666666668
TransE,FB15k-237,2,50,233.1904537677765,2.1051909923553467,9.981831386233335e-05,0.1293647587299347,0.06742342694979939,0.13800273999412857,0.1788090811233976,0.24968196496721792,1006.2202586206896,22245.1875,15.010344827586207,100,75.21084181034482,313.642,4.846920916666667
ComplEx,FB15k-237,2,50,378.95835733413696,2.173574447631836,0.00011186707242288017,0.036662328988313675,0.017638712202759567,0.03574224483804678,0.04914864468147568,0.07099520501027498,1026.1215047707394,23523.1875,20.859528226875167,100,83.22520169626291,301.739,8.7224635
ConvE,WN18RR,2,50,286.0026478767395,3.9581873416900635,0.00024839916627054015,0.1121237725019455,0.06515047879616963,0.12636798905608757,0.16073871409028728,0.2106703146374829,1118.5292543859648,3871.1875,51.94491228070176,100,134.43872280701754,403.885,10.643065555555555
RotatE,DBpedia50,2,50,37.606690645217896,0.5135409832000732,0.00012031966655877439,0.26274850964546204,0.2389021479713604,0.2737470167064439,0.28305489260143196,0.3026252983293556,1077.037082172702,2439.1875,35.20612813370474,100,121.601286908078,182.417,1.2126350555555556
TransE,FB15k-237,2,50,235.67426991462708,2.1043312549591064,9.97120925537095e-05,0.1293647587299347,0.06742342694979939,0.13800273999412857,0.1788090811233976,0.24968196496721792,1006.1793138733304,22245.1875,15.021973287376131,100,74.68604351572598,313.705,4.8151751944444445
RotatE,YAGO3-10,2,50,3416.2454953193665,7.551637649536133,0.00011962408645565326,0.15485672652721405,0.09293456443195504,0.1653954235246889,0.2095543958249699,0.27739863508631074,1835.463165175418,22399.1875,84.72130327289851,100,208.43434026960205,317.179,196.71569847222224
TransE,WN18RR,2,50,78.16757655143738,0.5894925594329834,0.00010048246288878484,0.12779785692691803,0.0010259917920656635,0.2332421340629275,0.28761969904240764,0.33618331053351574,1045.166335978836,3689.1875,32.77777777777778,100,113.16551851851851,160.24,2.376475888888889
RotatE,Nations,2,50,6.918338060379028,0.022909164428710938,0.00011875421105332635,0.4997142255306244,0.27611940298507465,0.6592039800995025,0.7910447761194029,0.9626865671641791,877.0721153846154,877.1875,3.0,25,61.123673076923076,153.368,0.08828975
TransE,YAGO3-10,2,50,2061.5773277282715,5.164966344833374,0.00010033555209953735,0.05342921242117882,0.0009032517061421116,0.0718586912886391,0.09725010036130068,0.1371938980329185,1362.577654656779,21995.1875,77.5884763623945,100,196.32930648387568,316.651,111.78227208333334
